gene,pagerank
SLC25A6,9.174713042275808e-05
SELL,9.163886077495925e-05
PPP1CA,9.163207090216305e-05
NR2F2,9.162559901755397e-05
CLCNKB,9.157961285611338e-05
GPS2,9.156242209992207e-05
CSNK2B,9.155144977502475e-05
GATA1,9.153539452725182e-05
A2M,9.151143774440297e-05
UBR5,9.146394877213813e-05
LTF,9.136380025252657e-05
GRIK2,9.130387498847342e-05
MICU2,9.12644660321048e-05
PRKCI,9.124745494415233e-05
PSD2,9.117448835971816e-05
IZUMO1,9.112550181680105e-05
ACY3,9.109453556171034e-05
KANSL1,9.10631045892503e-05
IGBP1,9.105022755905807e-05
TNK2,9.104927575250258e-05
GPI,9.10190059064807e-05
FANCL,9.100026938087789e-05
MCF2,9.093245933809454e-05
NUSAP1,9.091780872767203e-05
INPP5D,9.090909542848603e-05
CD7,9.088371898719226e-05
SRP9,9.086714868496248e-05
CD300LB,9.081991946267471e-05
SERPINA3,9.079124431120873e-05
BNIP3L,9.073327494021525e-05
PBX3,9.072050809859515e-05
TDP1,9.067988395699497e-05
SOX17,9.06734360501486e-05
SEMA4D,9.06521754336211e-05
WNT7B,9.06409620703909e-05
AMY2A,9.059709282449634e-05
PKD2,9.057140589952192e-05
MUSK,9.054740896585303e-05
HNRNPA1,9.049193469094075e-05
ECT2,9.048239225222253e-05
FGF4,9.047375135299196e-05
GIP,9.041797169871159e-05
EGLN3,9.038933650996199e-05
NTSR1,9.034708654330945e-05
FBXO31,9.033532308161906e-05
SIAH1,9.026986773100326e-05
DHDDS,9.025040736545529e-05
LPA,9.018614974601255e-05
EXO1,9.017052942969312e-05
TCF21,9.003425334071645e-05
WNT3,9.000753692185743e-05
TFG,8.99979543010215e-05
IL1RL2,8.99820014418095e-05
CDKN2A-AS1,8.995813559717602e-05
FLOT1,8.988898264924601e-05
GADD45B,8.986722528236283e-05
INSM1,8.985530393866486e-05
GRB10,8.981581727153218e-05
KIF11,8.975646096390663e-05
SOX12,8.968660782330359e-05
RACGAP1,8.959175216048752e-05
ASAP1,8.95876620466146e-05
CBX5,8.958221589840677e-05
CIITA,8.95766177547662e-05
SEC24C,8.956430942449213e-05
NUP210,8.956147219807833e-05
ELANE,8.954773102206973e-05
FANCM,8.952759699761634e-05
FGF14-AS2,8.952358191090134e-05
ALOX15,8.952050825918589e-05
NEU1,8.946795920010522e-05
MIR30B,8.945080942696737e-05
SPINK1,8.94478782850852e-05
VASP,8.93819428930667e-05
AKAP17A,8.933022148957435e-05
TERF2,8.928256701016516e-05
DPYSL2,8.923872898139435e-05
VXN,8.920973715881892e-05
ERCC3,8.92050787461716e-05
PARK10,8.918678020770254e-05
CD46,8.909129709107748e-05
SHLD1,8.907596536673322e-05
SLC7A1,8.906409035829192e-05
BCORL1,8.90179241386942e-05
CCSER1,8.898183024588984e-05
LTA,8.89453780782628e-05
ITM2B,8.894334813536367e-05
NR0B1,8.88959112671311e-05
PPP6C,8.884339655250447e-05
TAGLN,8.879899247709859e-05
PATJ,8.876574108755353e-05
DLG4,8.874943222278371e-05
MIR301A,8.873368549354358e-05
USP18,8.872711925089214e-05
UBA2,8.872377808695156e-05
CLDN6,8.872347917230396e-05
CNGB3,8.869645098220822e-05
AKR1B10,8.869506135667986e-05
EEF2,8.867303164740011e-05
MIR1271,8.866577593014601e-05
MIR181A1,8.866238495637479e-05
EMSY,8.862001835366303e-05
PLAGL2,8.856844876769545e-05
SNHG6,8.856737629108887e-05
PPP4C,8.856463134191636e-05
SLPI,8.854896369591725e-05
CAMTA1,8.850290650058388e-05
SLC2A3,8.84946147342169e-05
LINC00520,8.848593110703581e-05
ND6,8.843426659371172e-05
MICA,8.842814824832575e-05
DTL,8.84271614173477e-05
HBP1,8.83706544013564e-05
APOC3,8.835984418184856e-05
PRDM7,8.834620809153559e-05
TFAP4,8.827035001491399e-05
MIR372,8.825837386682779e-05
GMPS,8.82412530578737e-05
PCAT6,8.822300874291858e-05
RAD18,8.822086072245009e-05
EMILIN1,8.813302535442748e-05
CSE1L,8.813089662978242e-05
NUPR1,8.81184788789272e-05
KIF25-AS1,8.809071608241829e-05
FRA16D,8.808825095251733e-05
PROS1,8.807647240563566e-05
TFPI,8.807371820329312e-05
CEACAM6,8.807015911407591e-05
FCN3,8.806893831887109e-05
SELP,8.803021616410918e-05
BTG4,8.798803523703138e-05
MIR1246,8.798546421357407e-05
SOCS2,8.797681987584556e-05
KDM4B,8.793902978963192e-05
NARS1,8.79257146973084e-05
ACVR1C,8.791766231968569e-05
PTPN22,8.790708928636607e-05
CBY1,8.789213654974355e-05
EFNA1,8.784452247302874e-05
MIR518F,8.782973356799304e-05
VPS26A,8.777603429275612e-05
FGF9,8.772950165445616e-05
MKNK1,8.772890256346602e-05
ACE,8.771692692005824e-05
MRPL13,8.770179545054969e-05
SBDS,8.77014860359973e-05
CDH13,8.770144769556154e-05
POLD1,8.769671069016191e-05
FANCG,8.761222261657837e-05
XYLT2,8.76088116859194e-05
ELN,8.757214409000017e-05
TSHR,8.754778734406182e-05
C5orf22,8.751129923422301e-05
LIN37,8.748880923339876e-05
RHO,8.747712608406759e-05
COX6B1,8.747148631293449e-05
ADAMTS9,8.743933019467446e-05
KIR2DL4,8.743788292135033e-05
PHB2,8.7410671657157e-05
CHRNB3,8.740746168767451e-05
MAP2K6,8.740342062873759e-05
PPP1R9B,8.739869138544556e-05
MIR3615,8.72479662368292e-05
BANP,8.723589027255349e-05
VSIR,8.721599054811143e-05
MIR369,8.720468165836578e-05
MMP12,8.718849704141292e-05
MBD2,8.717737771201146e-05
CYP2D6,8.717248876584671e-05
TOX3,8.710099970388986e-05
CRY2,8.706483296563578e-05
CD2,8.706372696271365e-05
CNR2,8.704045153357368e-05
DBF4,8.703022239185181e-05
GET4,8.701472525050634e-05
WDR48,8.700586419572171e-05
FRA10AC1,8.698219262679357e-05
MIR505,8.697769054340486e-05
TRPM7,8.690495881025932e-05
HSPG2,8.681584038161052e-05
TAF1,8.680944856723993e-05
OPN3,8.67825380334998e-05
KMT2C,8.671794139787177e-05
DFFA,8.667069258727725e-05
OTUD6B-AS1,8.665226112320061e-05
WBP2NL,8.664644159380343e-05
RPP14,8.663938879712727e-05
S100A11,8.662318060228451e-05
MARVELD2,8.660396137384522e-05
DNTT,8.656079238924669e-05
APRT,8.652081406996376e-05
JPH3,8.651273501386852e-05
MIR34C,8.65034697330204e-05
MIS12,8.650156459325715e-05
HK1,8.644036373218969e-05
MMRN1,8.643628571386173e-05
SQLE,8.643086439884638e-05
BCYRN1,8.642910546764453e-05
GSTT1,8.64269637377351e-05
FER,8.642587868372341e-05
BTG3,8.640729995365175e-05
ADIPOR1,8.639030403230219e-05
CYP11A1,8.635367269988828e-05
RDX,8.63383221886958e-05
CELF1,8.632256358933242e-05
GPX1,8.630688753195658e-05
COX1,8.629154853782563e-05
COMP,8.628678199565107e-05
MAF,8.622503171735075e-05
ADHFE1,8.622296836279435e-05
STAG2,8.617013659244956e-05
CLDN3,8.616386767795396e-05
GRDX,8.615286487881032e-05
PPP2R1A,8.614468855915661e-05
ELK3,8.612953096640057e-05
TMSB4XP8,8.609067887323901e-05
COL4A1,8.599054779675289e-05
CRYBA4,8.594743111918837e-05
CAPNS1,8.591910736771193e-05
ABCB7,8.589906000065256e-05
CD83,8.588551659673095e-05
MIR30C1,8.586671822536181e-05
SND1,8.586402580409241e-05
CDK5R1,8.58586905962519e-05
IZUMO1R,8.585140091700644e-05
CYP11B2,8.581141434046207e-05
GUCY2C,8.580777544089436e-05
PECR,8.579611310540908e-05
PTCD1,8.577760865673026e-05
NRXN1,8.577543800138244e-05
TRRAP,8.576858062354997e-05
NECTIN2,8.566994492943865e-05
BTF3,8.565600509703196e-05
ATP11B,8.562946403070278e-05
GNA12,8.562924317913152e-05
DVL1,8.562765897798642e-05
LOC105378196,8.556218555258354e-05
LRIG1,8.554174981611015e-05
SP2,8.552670351630804e-05
GABPB1,8.54919181965587e-05
ATAD2B,8.548012320432691e-05
FAM199X,8.548012320432691e-05
BRF2,8.546917064518835e-05
CTAG1B,8.544553758552501e-05
IL20,8.543060763356497e-05
MIR146B,8.542342749552079e-05
BMP15,8.541133654804251e-05
LPCAT1,8.540461715831203e-05
MIRLET7F2,8.539871323862755e-05
MCFD2,8.538952493111062e-05
PNLIP,8.533363533130839e-05
FAM9B,8.531410235947976e-05
TRPS1,8.522981426820066e-05
MIR935,8.520518876150004e-05
LGALSL,8.520184256619216e-05
LZTS1,8.519519676454e-05
MRC1,8.518203577081689e-05
S100A16,8.517632912155383e-05
DEPTOR,8.517134593157583e-05
MIR191,8.515078088327708e-05
STAMBP,8.514405650773437e-05
KIF4A,8.510575022328297e-05
PI4KA,8.51019144215808e-05
F11R,8.509808187280411e-05
ISYNA1,8.50487087708689e-05
ACSL5,8.504558458472252e-05
CYP2C9,8.502750155467976e-05
F5,8.502192308599794e-05
TRIM37,8.498729677919473e-05
BMX,8.484814082308285e-05
MIR3196,8.483097641113554e-05
MAP4K4,8.475945084142243e-05
MIR19B1,8.475751920779744e-05
HOXC6,8.474802470615645e-05
USP28,8.472546642645322e-05
CARS1,8.471052583734202e-05
CBS,8.470802691090096e-05
COMT,8.470375690570546e-05
MIR7-3,8.469638752873962e-05
PMEPA1,8.467101772916707e-05
CXCL6,8.466806222478274e-05
RORA,8.46520019006676e-05
NMU,8.463667298223632e-05
MIR4274,8.463346354244213e-05
TH,8.454110921788154e-05
MNAT1,8.452400031714787e-05
EDNRB,8.451954219602226e-05
BACH2,8.447228656963082e-05
SLC22A1,8.444895996252427e-05
CEACAM5,8.444013871263105e-05
MIR365B,8.443081587335563e-05
MIR492,8.44235937750676e-05
OTUD7B,8.440764563520244e-05
MIR3181,8.440600080643512e-05
MIR4265,8.440600080643512e-05
MIR4441,8.440600080643512e-05
MIR4447,8.440600080643512e-05
MIR4535,8.440600080643512e-05
MIR4710,8.440600080643512e-05
MIR6861,8.440600080643512e-05
MIR6895,8.440600080643512e-05
SRCIN1,8.434159743078668e-05
BSND,8.430106195755111e-05
SDHD,8.42983785436767e-05
BAMBI,8.42795444028127e-05
ESRP1,8.426513626295042e-05
ST2,8.42625088447759e-05
TACR3,8.4258354301519e-05
PLOD2,8.421718451256805e-05
IRF8,8.420392364991093e-05
RAD17,8.419518922412902e-05
PAFAH1B1,8.416954151936708e-05
MIR508,8.41566628745546e-05
PARD6A,8.414992161456889e-05
ZNF197,8.414453736565756e-05
MAVS,8.412201361321741e-05
IL20RA,8.411391962061842e-05
LMNB1,8.409585531790838e-05
MIR10A,8.409201296640559e-05
TP53I3,8.408730978060817e-05
RN7SK,8.4035990430529e-05
WHRN,8.40267889032887e-05
DNAH11,8.402017207237203e-05
SMYD2,8.401976829891933e-05
ALDH3A1,8.400403201648545e-05
BIRC6,8.399849661594805e-05
PEA15,8.397538929397583e-05
FOXD3,8.396874317163784e-05
LTB4R2,8.394482393062972e-05
CD180,8.39225186151806e-05
MZB1,8.38993106275587e-05
PHF1,8.389118738092626e-05
HADHB,8.388782920198887e-05
ST6GALNAC3,8.388033944337055e-05
SNRPD1,8.388000516029068e-05
DEFB4A,8.387926178951526e-05
TM9SF3,8.387300466743361e-05
DAG1,8.3834874145825e-05
FOXF2,8.3830678273608e-05
WNT2B,8.3779905715078e-05
TRIM33,8.37798598027618e-05
IRAK4,8.377286622121452e-05
ZNF860,8.37301430351419e-05
BLK,8.368743564599008e-05
PLD3,8.368542317653974e-05
EGLN2,8.368025162047494e-05
GDF9,8.366991861788037e-05
CSNK2A1,8.366061303972991e-05
PRB2,8.365163790418637e-05
LUCAT1,8.365029684683177e-05
OPTN,8.364327625108516e-05
FHL2,8.363655636384964e-05
HRG,8.36362499387714e-05
XPC,8.361032450624954e-05
OBSCN,8.358634311735969e-05
LINC00601,8.356179387228479e-05
PRR11,8.355645096023065e-05
RERG,8.354151275067848e-05
ECHDC3,8.35357176777541e-05
CSTB,8.35270163393666e-05
TERC,8.351145116123681e-05
BAG6,8.346745561077282e-05
OBSCN-AS1,8.345838025219972e-05
EFNB2,8.345025953515253e-05
TLE3,8.343801937005951e-05
PTPN2,8.34217366980059e-05
SFRP2,8.34028418927057e-05
ZBTB16,8.339446302652918e-05
IGKV1D-22,8.335440731559954e-05
CBX8,8.3351035509736e-05
GZMA,8.333150260528318e-05
RBM10,8.332933507642054e-05
SNHG17,8.332925620769592e-05
MIR765,8.332457009075915e-05
PROK1,8.331015699207272e-05
FEZ1,8.330266175124727e-05
LONP1,8.328553194798397e-05
SSX4,8.32793395523254e-05
MIRLET7F1,8.327643491907416e-05
USP15,8.326882007356489e-05
IHH,8.325315459741508e-05
GRIK3,8.32407851370241e-05
FRY,8.321957946448053e-05
MFGE8,8.31936912647727e-05
IMP3,8.310081926435994e-05
TGFB1I1,8.306832864354274e-05
ATRIP,8.305343858685659e-05
KDM6B,8.29548174162511e-05
SIRT4,8.295452613683497e-05
HJURP,8.293026207579372e-05
MIR18B,8.291642179764675e-05
TBC1D9,8.289665958396187e-05
MIR4493,8.289611040711101e-05
LPAR2,8.28750025053532e-05
H1-0,8.284798812244037e-05
MIR944,8.280204982985305e-05
SIAH2,8.274622369685307e-05
MIR498,8.27301947065491e-05
DHX9,8.272425853027467e-05
POLR2J,8.270027834944872e-05
ERLIN1,8.266204585982793e-05
CLDN23,8.265868503073344e-05
MIR4731,8.264049287501223e-05
MIR452,8.262236150698167e-05
MIR216A,8.260601080091434e-05
DTD2,8.260483179793119e-05
UCP2,8.259151108409143e-05
RCN1,8.25622724769356e-05
LRRK2,8.256058563901316e-05
TGIF1,8.255885554692136e-05
ESM1,8.255607674272024e-05
HFM1,8.254194434915525e-05
ZP1,8.253280265592568e-05
ATF1,8.249717079178946e-05
MID1,8.24923360894584e-05
ATG14,8.246790738804043e-05
AQP3,8.245995948506095e-05
BRINP1,8.244172755924209e-05
ANKRD30A,8.243833447342304e-05
CCNT1,8.243081323103886e-05
IRF9,8.238924728179156e-05
JMJD6,8.23815849218474e-05
S100A10,8.237552500119436e-05
SAMD5,8.236049125606812e-05
NEBL,8.234232716769885e-05
TAB2,8.234102978006321e-05
ISL1,8.232735761513316e-05
EIF3E,8.232734599179294e-05
KCTD21,8.231614646489017e-05
ORAI3,8.231242895179262e-05
DFFB,8.228496252953877e-05
PEG10,8.222261455572367e-05
NPLOC4,8.219026358777424e-05
SMN1,8.21700202735297e-05
FCER1A,8.2164557900545e-05
KIF5B,8.215921039226087e-05
FAM83A,8.213964862404635e-05
RIPK4,8.206150064266445e-05
RPLP1,8.205393470451192e-05
CLPP,8.205292862224359e-05
KIF18B,8.204566134223407e-05
LYRM4,8.204495068863692e-05
DOK1,8.203743747003872e-05
BDKRB1,8.203380538226078e-05
PCDH15,8.198833689534342e-05
RELT,8.19573138958263e-05
PCBP1,8.195543579533941e-05
IQCJ,8.193982955876553e-05
GLUL,8.193570720854512e-05
SORCS2,8.19187691873313e-05
STARD13,8.191063421528862e-05
RAB8A,8.185974902840614e-05
CD200,8.17613431799925e-05
LAIR1,8.175088234096975e-05
EIF4G2,8.174981133881051e-05
NCKAP1,8.173541289366976e-05
PRUNE1,8.172843460590751e-05
SCGB2A1,8.169952957738222e-05
MIR1471,8.167944974042832e-05
CLDN7,8.164492069752371e-05
SSX3,8.163702350879446e-05
WBP11,8.16355233448178e-05
MIR645,8.163203996147062e-05
AFDN,8.161392921865532e-05
NHSL3,8.157993648295044e-05
HSP90AB1,8.157495845957271e-05
MIR425,8.156509241755651e-05
UBE2S,8.156117051426047e-05
RPS6KA5,8.155578276830314e-05
INSIG1,8.155231397752407e-05
PRNT,8.153771757225631e-05
DAB2,8.151342561063062e-05
CSF3R,8.147107589040982e-05
FBXO32,8.145482806395048e-05
CNOT9,8.142149563838903e-05
MIR30E,8.141991394424705e-05
SLC3A1,8.137275288539035e-05
GFI1,8.13720383524362e-05
HOXA13,8.134775224607135e-05
CLPS,8.131840892894856e-05
PFKFB4,8.129376531766594e-05
SDHC,8.125512518292316e-05
MAGOHB,8.125066541074815e-05
PCA3,8.12484272400945e-05
TCF12,8.124405534078549e-05
CYFIP1,8.123584992747274e-05
HOXB8,8.123334392898254e-05
NORAD,8.12318059456397e-05
EDA,8.121294207266266e-05
GRIN1,8.11939285864026e-05
CX3CR1,8.114222136045117e-05
MAGI2-AS3,8.109613024894101e-05
FREM2,8.106441550273406e-05
USP5,8.106141743907188e-05
DNAJC2,8.106139719804751e-05
CRY1,8.105686036044076e-05
KPNA5,8.095911110729103e-05
TBC1D9B,8.094793824956185e-05
LTBR,8.088042966325952e-05
MIR486-1,8.087405726257773e-05
MZF1,8.085692488151804e-05
IL13RA1,8.084875076572605e-05
TMEM135,8.082642852958092e-05
CHFR,8.082415469047005e-05
SSRP1,8.081083931788998e-05
PIAS3,8.081078098611571e-05
CP,8.079868592028473e-05
PRKG1,8.078456577943722e-05
MYLK,8.074220722847923e-05
POU2F3,8.072138180305753e-05
CCL17,8.07102563710149e-05
CD99,8.068670254597332e-05
SUMO2,8.065888388236443e-05
SLC14A1,8.062820182632566e-05
KLB,8.05800704267359e-05
E2F6,8.053715975300365e-05
NEDD4L,8.052913627031411e-05
IL1RL1,8.048466110161538e-05
EPB41L3,8.044242735148283e-05
HSPE1,8.042893057629542e-05
MIR655,8.041107989485038e-05
SMDT1,8.037344332552768e-05
PDP1,8.035383439302805e-05
PKIA,8.032855143509275e-05
KIFC1,8.031233723756215e-05
MIR622,8.030606317611247e-05
ADAM15,8.030466212987508e-05
NFAT5,8.029287601900287e-05
MIR3613,8.029139451218272e-05
KDM5A,8.02912044015725e-05
EIF3G,8.028132536916346e-05
MIR503,8.024460863282038e-05
PIWIL2,8.024102474120695e-05
TBR1,8.023438486528934e-05
ZNF532,8.022054994939313e-05
DPH1,8.021031818434363e-05
LINC01356,8.020195730814358e-05
MIR1237,8.019045205849001e-05
USP2-AS1,8.016485979154441e-05
MIR1197,8.013916983212937e-05
PPY,8.01266686949772e-05
TNS4,8.010424819909424e-05
SLC17A5,8.008379851406477e-05
DAB1,8.007766336078271e-05
RYR1,8.004324154029871e-05
VTI1A,8.003981368813813e-05
COL1A2,8.003735777769372e-05
OGG1,8.0030189634965e-05
PITX2,7.999165098142884e-05
MYH11,7.998064602368461e-05
ALL1,7.997712227294212e-05
IHO1,7.991732746932436e-05
CKAP4,7.990410183049874e-05
DEPDC1B,7.98928678161371e-05
ATG12,7.985135254457588e-05
ELF5,7.984031881243859e-05
ITGB6,7.982989709426115e-05
CD81,7.982785727403836e-05
IYD,7.981152971559384e-05
CDK16,7.980937565467826e-05
GFRA3,7.980520733454443e-05
POU2F1,7.979420792383057e-05
PPIA,7.979243463346431e-05
BCKDHB,7.97389716707258e-05
TNFRSF6B,7.971027143884375e-05
MIR1265,7.968948563743856e-05
SEC14L1,7.967598920019295e-05
SERPINA4,7.961752897543649e-05
B3GAT1,7.961541631129379e-05
TSPAN19,7.96038620009141e-05
MRAS,7.959699323816363e-05
MIR495,7.958529980410678e-05
CYP11B1,7.955388042945913e-05
SFSWAP,7.950534315307738e-05
DDX24,7.94931604817812e-05
TDO2,7.944338090018167e-05
TKT,7.943123864443525e-05
CBR1,7.942288319836325e-05
RARG,7.941684111803445e-05
BOK,7.941461549386732e-05
TM4SF1,7.940584945101263e-05
GNG7,7.937853787059935e-05
RCHY1,7.933676368342154e-05
SP7,7.933136096623146e-05
LINC02120,7.93258630054039e-05
LGALS7,7.931399995881037e-05
AGRN,7.929022675667945e-05
NOS1,7.92573063276098e-05
IFI16,7.92250018013018e-05
CEP250,7.920880922739792e-05
AMBP,7.918340507591498e-05
SP100,7.91689104952001e-05
TMEM18,7.916759528664452e-05
PRAME,7.913620865323625e-05
WAC-AS1,7.907012974786657e-05
FZD4,7.902089512409495e-05
RAD54L,7.901885503140753e-05
CCR3,7.901351184347103e-05
MIR133A1,7.900888892619132e-05
FREM1,7.899073225026093e-05
PIM2,7.89784009399609e-05
MIR98,7.894860115781827e-05
POLR2A,7.893222187998427e-05
CLIP2,7.891411157130793e-05
KCNQ3,7.889140785458957e-05
PRKACA,7.888616967513991e-05
SMG1,7.887559413600203e-05
MUC13,7.887535863154968e-05
GUCY1B1,7.88698239801053e-05
CAPN1,7.884556030772485e-05
MCM9,7.879423220926449e-05
ETV5,7.879237973932449e-05
SUMO3,7.878499334129447e-05
CYP2C19,7.874082334297879e-05
SFRP4,7.873465357340031e-05
CARD10,7.872902284139938e-05
ORC3,7.872299169692481e-05
MIR32,7.869723280508384e-05
PRSS8,7.864784385827835e-05
MIR892B,7.864153948852417e-05
IGKV4-1,7.863056100867098e-05
TNFAIP8,7.861030835720416e-05
RIN1,7.860211237124124e-05
MOCS3,7.857706799268505e-05
ABCB4,7.856863948347683e-05
SCN5A,7.854228101009239e-05
HERC2,7.84909877643758e-05
ITGB3BP,7.848711829944054e-05
PSMB8,7.847480528756765e-05
MLANA,7.847057312040138e-05
OIP5,7.844463558197329e-05
RALGDS,7.843804573762947e-05
FANCF,7.8369542780361e-05
CLEC3B,7.834248274644017e-05
ADGRV1,7.833699413595741e-05
ACP3,7.832944107198861e-05
IFNAR1,7.832922928289722e-05
KCNQ1,7.83150201542871e-05
LOXL1,7.830028542454953e-05
CD63,7.82866108790192e-05
HOXC8,7.82839781872193e-05
REG3A,7.827998053019037e-05
KCND3,7.827541979020869e-05
AVL9,7.826923833720367e-05
LHB,7.825014741799652e-05
CDK14,7.823575200870812e-05
TRIM63,7.82179620426809e-05
MINK1,7.821210662418053e-05
RAD51AP1,7.819157308993023e-05
IPP,7.817096930056262e-05
PRKCQ,7.816793711533395e-05
RENBP,7.816542086739621e-05
NMBR,7.813417573034413e-05
LINC00475,7.812254660658407e-05
RAPGEF1,7.811975953059199e-05
SNHG12,7.811742958941074e-05
BCAS3,7.807845752596314e-05
LMTK3,7.806342207275125e-05
LINC01574,7.805592746141284e-05
ASXL3,7.803843562704346e-05
MIR595,7.802096160002154e-05
SYP,7.800180027416245e-05
PPP1R1B,7.790188083987604e-05
AMACR,7.789286885964794e-05
LPAR1,7.787417594211763e-05
BAALC,7.784951860696386e-05
UCHL5,7.780877413145036e-05
PNPLA2,7.780499506674604e-05
CCT7,7.779445528802825e-05
LTBP1,7.779378274894783e-05
CEP152,7.775518184177084e-05
MIRLET7D,7.769799553721645e-05
PGRMC2,7.769600537891347e-05
CD55,7.768286041194721e-05
DERL1,7.76713424954935e-05
KIF20A,7.767053373152596e-05
SPTLC3,7.766403764252569e-05
ITGAL,7.765691549003567e-05
OMA1,7.761945093864437e-05
DISP3,7.761148638071951e-05
STXBP5,7.761147731816397e-05
COX7C,7.761035621779937e-05
PODXL,7.760237540677556e-05
PROCR,7.759424360462664e-05
A1CF,7.753508643282758e-05
AZGP1,7.752310029434498e-05
RORC,7.750941434615837e-05
POLE2,7.750258354666133e-05
ITGA1,7.749752812691412e-05
NIPBL,7.747646181220732e-05
PPP1R13L,7.747289929323754e-05
OLR1,7.746703666358445e-05
MARCKS,7.740824264073784e-05
TRAP1,7.740236756056627e-05
PLA2R1,7.739884469402907e-05
SOX11,7.736364793752595e-05
FANCB,7.736017914326986e-05
RHPN1,7.733431457419971e-05
ETFRF1,7.732617854475392e-05
CKS2,7.730364083433783e-05
RRS1,7.729981136116667e-05
KDM4C,7.729408680201024e-05
MIR324,7.72705568610619e-05
MIR374A,7.725683714401609e-05
C2CD3,7.72510851324532e-05
ACOT2,7.723427512660009e-05
LINC00958,7.721056651931761e-05
TRIM27,7.719561150512049e-05
NAA20,7.719433387815008e-05
DARS1,7.71871822795702e-05
ADCY2,7.717988874746955e-05
CACYBP,7.71756730074928e-05
HMX3,7.715733415636812e-05
VIPAS39,7.714732466338096e-05
LZTS2,7.71405095148341e-05
TLE1,7.711733537485431e-05
CASC9,7.710301585879561e-05
MIR885,7.70925043958278e-05
BRD2,7.707158848158076e-05
XPOT,7.70629968860525e-05
PROK2,7.704929806761683e-05
MEMO1,7.704926617765996e-05
MIR1270,7.704187125868435e-05
CCDC6,7.70415530679115e-05
SMAD6,7.703089467662177e-05
LSM7,7.702629552369872e-05
ADGB,7.701309503881065e-05
SETD1A,7.700783145507553e-05
MSRA,7.700139999501717e-05
PALM2AKAP2,7.699526579613269e-05
HSPA4L,7.697643222809997e-05
CHRNA6,7.697246761849823e-05
KHDC4,7.693433659923083e-05
NCOA4,7.692939119289777e-05
NSD3,7.692194367927145e-05
WNT9B,7.692057708569014e-05
SFTPB,7.691342866702337e-05
IBSP,7.691112958257007e-05
MAP3K3,7.69034048699896e-05
SIK1,7.690181662514133e-05
MIR181C,7.689584265713405e-05
BBS2,7.687174294861326e-05
PLXNB3,7.684401423756024e-05
GPHN,7.68347423905381e-05
MRGBP,7.681138809007275e-05
MAX,7.678706848343914e-05
FGF8,7.676994648889614e-05
FDX1,7.670054659654147e-05
CSN3,7.668770398601725e-05
BBS4,7.668415314358588e-05
MIR378H,7.665791268925934e-05
CYP21A2,7.662975832813224e-05
RAMP2,7.662205343972832e-05
URI1,7.658638410138425e-05
PSMC2,7.655268713105997e-05
MIR484,7.654433041418465e-05
PSMC3IP,7.654360878838376e-05
EPS8,7.65415886602314e-05
LOC222344,7.653780992297873e-05
POTEF,7.645582974383015e-05
EID2,7.64317273191486e-05
PCED1B,7.639487476362674e-05
RNF126,7.639110496550864e-05
RAC3,7.638853885260524e-05
PGM5,7.637150305113622e-05
NNMT,7.63680996263257e-05
ONECUT2,7.636699882594001e-05
LMAN1,7.633286540355722e-05
MIR199A2,7.632352354800303e-05
KRIT1,7.631496859001317e-05
SSTR2,7.629929385212018e-05
NCBP1,7.629822217414424e-05
POR,7.629507228884132e-05
HOXB5,7.628332829222507e-05
SLIT3,7.626369308493272e-05
KDM2B,7.625211554324153e-05
CYP4Z2P,7.623809025324873e-05
SOSTDC1,7.622650114318925e-05
ENAH,7.622035052308789e-05
HAND2,7.616985329783487e-05
CHMP7,7.616595146484451e-05
CRYBB1,7.612506296703218e-05
ALKBH1,7.609095839499761e-05
DLX6,7.6082544781114e-05
FADS2,7.607540714894194e-05
RSF1,7.603313762196625e-05
MIR190A,7.602905755402983e-05
MDH2,7.602488910342688e-05
PPP1R16B,7.598069756416625e-05
DROSHA,7.596335020629234e-05
FAM98B,7.593678760398119e-05
C1GALT1,7.593508492662641e-05
TAM,7.592623954674544e-05
RNASEL,7.592243975252596e-05
AKIP1,7.591534138562449e-05
RPP25L,7.590952173325074e-05
MIR8084,7.590673176259075e-05
HOXD10,7.589712512018655e-05
DBR1,7.589698253614635e-05
COL6A3,7.589677480163e-05
CEBPZ,7.589223595755467e-05
EFEMP1,7.58826634506667e-05
MT2A,7.586817120628144e-05
CHL1-AS1,7.585652941426934e-05
SYT8,7.585436842939166e-05
NEUROD1,7.583065548984327e-05
ARHGAP35,7.578947373489008e-05
NPFF,7.575998379811165e-05
TNFRSF10C,7.574186682142789e-05
H2AC25,7.57228755892744e-05
HCK,7.569841906225746e-05
LAMB1,7.56841498267321e-05
BCKDK,7.564217360344433e-05
ABCG1,7.563674271176478e-05
ARAF,7.563071154442507e-05
RNF31,7.563039651810383e-05
HTL,7.562149078022213e-05
ZFHX3,7.561879210953483e-05
SYVN1,7.559780453750544e-05
SCT,7.558547633738099e-05
AIP,7.558525126068621e-05
DSG2,7.556203575832579e-05
TNFAIP8L2,7.554588092760454e-05
CHD1L,7.554363709683477e-05
MAP2K5,7.55423922345878e-05
ALDH1A3,7.553343168446146e-05
SF3B6,7.550056651039184e-05
MIR4521,7.547865024752353e-05
TRMT1,7.547458346890427e-05
HDAC7,7.54544773748393e-05
DCAF7,7.544139202670682e-05
CDK13,7.54360275456708e-05
JARID2,7.541880380448172e-05
MIR665,7.540795227160242e-05
ITPR3,7.540735550339099e-05
CRABP2,7.538581871164835e-05
